小区,地址,房型,面积,朝向,层高,建造年份,单位面积价格,总价格,备注
华润幸福里一期,章江新区登峰大道琴江路,3室2厅1卫,86㎡,南,低层(共32层),2016年建造,17442元/㎡,150万,幸福里21户型 送露台80平带地下室 满五   无个税
嘉福尚江尊品二期,章江新区五指峰路梅关大道20号,3室2厅2卫,120.33㎡,南,高层(共32层),2014年建造,17868元/㎡,215万,嘉福品质 看一线江景房 经典装修 高端小区 拎包入住
华润幸福里三期,章江新区登峰大道琴江路,4室2厅1卫,99.48㎡,南,高层(共42层),2016年建造,14174元/㎡,141万,捡漏！单价14000多买万象城商圈 华润幸福里4房 视野开阔
中梁江督府,章江新区登峰大道文武坝路,4室2厅2卫,120.8㎡,南北,中层(共18层),2019年建造,16971元/㎡,205万,文清路梅江  ，南北通透毛坯四房，中间楼层全天日照板楼
江山里澜湾,章江新区梅关大道梅关大道30号,4室2厅2卫,137.87㎡,南北,低层(共33层),2017年建造,15595元/㎡,215万,江山里澜湾 精装好房 板楼 低密度社区 正规商品房 南北通透
美的君兰半岛,章江新区登峰大道东江源大道,3室2厅2卫,108㎡,南北,低层(共33层),2021年建造,11852元/㎡,128万,新上美的君兰半岛 网红次新房 精装三房 急售
海亮天城,章江新区红都大道东江源大道66号,3室2厅1卫,95㎡,南北,低层(共30层),2018年建造,13895元/㎡,132万,全景VR看房，海亮天城毛坯3房，看小区园景，江山里旁
华润幸福里二期,章江新区登峰大道琴江路5号,3室2厅2卫,126.09㎡,南,中层(共34层),2013年建造,15228元/㎡,192万,万象好房书香绕梁中式豪装 全屋中央空调豪装仅售毛坯价196万
海亮天城,章江新区红都大道东江源大道66号,2室2厅1卫,85.52㎡,南,高层(共33层),2016年建造,12629元/㎡,108万,笋盘来袭      海亮天城精装两房
中祥玖珑湾一期,章江新区梅关大道梅关大道,3室2厅1卫,84㎡,南北,低层(共25层),2012年建造,13691元/㎡,115万,中祥玖珑湾一期 业主急售 全新装修未入住 三房采光好 随时看
云星公园大观,章江新区章江路章江路18号,3室2厅2卫,123㎡,南,高层(共30层),2018年建造,17480元/㎡,215万,湖景房 赣州天花板豪宅   楼层三室两卫 滨江二小
章江南苑,章江新区五指峰路红都大道,2室2厅1卫,65㎡,南北,中层(共6层),2012年建造,10308元/㎡,67万,文清梅江  ，章江南苑南北通透二房，中间楼层，价格可谈
中航城,章江新区翠微路翠微路1号,4室2厅2卫,131㎡,南,高层(共28层),2012年建造,13970元/㎡,183万,豪德  附近 中航城欧式装修四房 边套使用 保养好
融耀江滨御景,章江新区五指峰路五指峰路,4室2厅3卫,142㎡,南,低层(共31层),2021年建造,16620元/㎡,236万,房东诚意出售江边花园小区精装四房两厅三卫
中海凯旋门,章江新区兴国路五指峰路22号,4室2厅2卫,128㎡,南,低层(共18层),2018年建造,18360元/㎡,235万,降价急售！高端住宅 精装四房 小区中央楼栋
中海国际社区锦园,章江新区兴国路五指峰路19号,3室2厅2卫,130㎡,南,中层(共27层),2015年建造,13308元/㎡,173万,惊爆价！惊喜好好好楼层中海地产豪装健康环保板材定制173万
阳光瑞香新城B区,章江新区红都大道金南路40号,3室2厅1卫,89㎡,南,低层(共7层),2008年建造,9214元/㎡,82万,单价9200文清叶坪  ，南北通透三房，好晒太阳，价格可谈
乾盛T1公馆,章江新区登峰大道登峰大道,4室2厅2卫,107㎡,南,中层(共27层),2019年建造,15795元/㎡,169万,捡漏！章江新区E4地块性价比  的4房
乾盛T1公馆,章江新区登峰大道登峰大道,5室2厅2卫,143㎡,南北,高层(共32层),2018年建造,17833元/㎡,255万,装修50万中央空调 豪装5房 中高楼层 看房方便
文明大道120号小区,章江新区钨都大道文明大道120号,4室2厅2卫,110㎡,南北,高层(共6层),1997年建造,6000元/㎡,66万,首期13个W 三康庙大润发隔壁四房两卫 配套齐全
豪德银座,章江新区章江南大道江南大道,2室2厅1卫,67㎡,南北,中层(共31层),2008年建造,12389元/㎡,83万,章江新区 滨江超大小区 中等楼层 全明采光 超值精装电梯两房
江南明珠,章江新区兴国路兴国路17号,4室2厅2卫,136㎡,南,中层(共11层),2008年建造,11765元/㎡,160万,章江新区必看好房 南北双阳台4房 中间楼层
中祥玖珑湾一期,章江新区梅关大道梅关大道,4室2厅2卫,137㎡,南,低层(共30层),2017年建造,15183元/㎡,208万,空气清新江边四房两厅两卫户型
世纪嘉园,章江新区梅关大道梅关大道,4室2厅2卫,128㎡,南,低层(共32层),2016年建造,13907元/㎡,178万,章江新区江景四房，南北通透双阳台，房东装修好没有入住，可谈
世纪嘉园,章江新区梅关大道梅关大道,4室2厅2卫,142㎡,南北,低层(共28层),2015年建造,12888元/㎡,183万,捡漏啦！真实在售，世纪嘉园南北通透双阳台毛坯四房，房东急售
联发雍榕华府,章江新区梅关大道梅关大道29号,3室2厅2卫,132㎡,南北,高层(共18层),2020年建造,16516元/㎡,218万,捡漏了联发雍榕华府 南北通透户型 全线江景无遮挡 毛坯价急售
保利联发康桥,章江新区新赣州大道兴国路,3室2厅1卫,92㎡,南北,低层(共32层),2020年建造,16196元/㎡,149万,拎包即住，全景VR看房，保利康桥精装3房，看小区园景
盛合公园壹号,章江新区新赣州大道登峰大道,3室2厅1卫,96㎡,南北,中层(共25层),2015年建造,15625元/㎡,150万,万象城生态公园门口，文清路梅江  ，精装三房中间楼层，急售
中环中央城(A区),章江新区章江路章江路,3室2厅2卫,115㎡,南,中层(共26层),2015年建造,12174元/㎡,140万,边套三房二卫 万象城旁 精装马上住 中楼层
中海国际社区东郡A区,章江新区五指峰路五指峰路20号,3室2厅2卫,108㎡,南北,中层(共26层),2015年建造,14630元/㎡,158万,中海社区 品质楼盘  精装三房 拎包入住
中海国际社区锦园,章江新区兴国路五指峰路19号,3室2厅2卫,130㎡,南,中层(共27层),2017年建造,13354元/㎡,173.6万,万象城旁 章江路西   中海全新装修南北通透3房
阳光瑞香新城A区,章江新区红都大道全南路38号,2室2厅1卫,65㎡,南北,中层(共7层),2006年建造,9539元/㎡,62万,章江新区 瑞香新城A区 精装2房 有小区 好停车 繁华地段
中航云府(二期),章江新区赞贤路水南路3号,5室2厅2卫,135㎡,南,中层(共33层),2019年建造,15778元/㎡,213万,中航云府 大气五房 牡丹亭旁 诚意出售赠送大南北通透带双阳台
江山里熙岸,章江新区梅关大道梅关大道36号,3室2厅2卫,115㎡,南北,中层(共22层),2016年建造,16435元/㎡,189万,江山里品质小区，精装修舒适三房，拎包入住，小区中心位置，
第五大道铂峯,章江新区登峰大道琴江路6号,4室2厅2卫,140㎡,南北,中层(共33层),2020年建造,13715元/㎡,192万,章江新区 万象城 章江路   大阳台 使用面积大
世纪嘉园,章江新区梅关大道梅关大道,3室2厅1卫,99㎡,南北,高层(共32层),2019年建造,13738元/㎡,136万,滨江大社区看江景，世纪嘉园全新毛坯3房，中高楼层景观房
富地中心,章江新区兴国路梅州路6号,3室2厅1卫,96㎡,南,高层(共25层),2013年建造,12605元/㎡,121万,好房推荐 富地中心 南北双阳台小三居 楼层视野佳
保利联发康桥,章江新区新赣州大道兴国路,3室2厅2卫,127㎡,南北,低层(共32层),2020年建造,14331元/㎡,182万,业主自装，保利康桥精装修3房，看小区园景，临江大社区
中环中央城(A区),章江新区章江路章江路,3室2厅1卫,81.62㎡,南北,低层(共32层),2014年建造,12865元/㎡,105万,捡漏啦 章江新区 万象城 中央公园 赣州中学 边套3房
恒大翡翠华庭二期,章江新区新赣州大道沙洲坝路8号,4室2厅2卫,148㎡,南,低层(共25层),2021年建造,14528元/㎡,215万,笋盘！赣州中學旁4房 三卧朝南开间 南北通透户型仅售215万
保利联发康桥,章江新区新赣州大道兴国路,4室2厅2卫,142㎡,南北,低层(共32层),2019年建造,15846元/㎡,225万,滨江F4 保利联发康桥 精装通透四房 东边套 带产权车位
鹏欣水游城,章江新区新赣州大道新赣州大道7号,3室2厅1卫,105㎡,南,高层(共33层),2016年建造,14762元/㎡,155万,文清梅江  万象城旁，水游城精装三房楼层好拎包入住
盛世江南,章江新区兴国路兴国路13号,5室2厅2卫,150㎡,南,低层(共11层),2014年建造,17334元/㎡,260万,带  露台150平 正规5房 章江新区 厚外旁 盛世江南
中洋公园首府,章江新区兴国路绵江路20号,4室1厅2卫,143㎡,南,中层(共32层),2016年建造,12798元/㎡,183万,中央生态公园旁，电梯中间复式，得房率高
联发雍榕华府,章江新区梅关大道梅关大道29号,3室2厅2卫,127.33㎡,南,中层(共32层),2021年建造,18771元/㎡,239万,诚意出售江景品质园林小区
富升新城,章江新区瑞金路瑞金路19号,4室2厅2卫,140㎡,南,高层(共13层),2010年建造,8929元/㎡,125万,章江新区可以看江，电梯精装四房，双阳台好停车拎包入住。
保利联发康桥,章江新区新赣州大道兴国路,4室2厅2卫,171㎡,南,中层(共11层),2021年建造,18012元/㎡,308万,江景大平层 章江新区经开区 保利联发康桥 大4房 随时看房
中航云府(二期),章江新区赞贤路水南路3号,5室2厅2卫,134㎡,南北,高层(共33层),2018年建造,16045元/㎡,215万,中航云府 大气五房 牡丹亭旁 诚意出售赠送大南北通透带双阳台
文明大道109号小区,章江新区长征大道文明大道109号,3室2厅1卫,90㎡,南,中层(共6层),2000年建造,5556元/㎡,50万,文明大道小区（首期10万）全新装修未入住 价格可谈随时看房
宝能世纪城(东区),章江新区红都大道赣江源大道11号,3室2厅2卫,88.5㎡,南,低层(共33层),2016年建造,16837元/㎡,149万,捡漏好房 精装房卖毛坯价 舒适温馨刚需  婚房    位
丽景江山,章江新区赞贤路赞贤路88号,3室2厅1卫,85㎡,南,中层(共30层),2017年建造,12706元/㎡,108万,星洲湾九境旁  电梯三房 不临街   诚意出售 小区人车分流
中环中央城B区,章江新区登峰大道绵江路21号,4室2厅2卫,130㎡,东,低层(共26层),2015年建造,12000元/㎡,156万,中央生态公园旁，精装修大四房，婚房优选
云星中央星城,章江新区瑞金路赣江源大道8号,4室2厅2卫,143㎡,南,高层(共33层),2015年建造,16434元/㎡,235万,房东急售章江新区 云星中央星城 江景4房 全线装修周边宝能城
美的君兰半岛,章江新区登峰大道东江源大道,3室2厅2卫,108.1㎡,南,低层(共33层),2022年建造,11656元/㎡,126万,新出好房！近万达精装修拎包入住
恒大帝景御景苑,章江新区登峰大道兴国路62号,4室2厅2卫,142㎡,南北,高层(共26层),2019年建造,14648元/㎡,208万,捡漏了 牡丹亭 恒大御景苑 南北通透户型 精装未入住 采光好
中海国际社区东郡A区,章江新区五指峰路五指峰路20号,4室2厅2卫,118㎡,南北,中层(共32层),2015年建造,14577元/㎡,172万,中海国际社区东郡A区 南北通透 4房 双卫 性价比高
海亮天城,章江新区红都大道东江源大道66号,2室2厅1卫,85.58㎡,南,低层(共33层),2018年建造,12620元/㎡,108万,万象商圈 出行便利 周边配套设施齐全，房东诚意出售
宝能世纪城(东区),章江新区红都大道赣江源大道11号,3室2厅2卫,88.52㎡,南,低层(共33层),2016年建造,16819元/㎡,148.9万,宝能城精装新三房房拎包入住，绿化好物业好性价比高
恒大翡翠华庭二期,章江新区新赣州大道沙洲坝路8号,3室2厅1卫,106㎡,南,低层(共23层),2020年建造,13868元/㎡,147万,新区赣州中学对面恒大翡翠华庭 精装三房两厅未入住 147万
中航城,章江新区翠微路翠微路1号,4室2厅2卫,135㎡,南,中层(共29层),2011年建造,13334元/㎡,180万,九方 中航城 精装四房二卫 中楼层
鹏欣水游城,章江新区新赣州大道新赣州大道7号,3室2厅1卫,105㎡,南,高层(共32层),2015年建造,14858元/㎡,156万,好房推荐 文清  万象城商圈 水游城三室精装修  采光视野好
联发雍榕华府,章江新区梅关大道梅关大道29号,3室2厅2卫,127.33㎡,南,中层(共32层),2017年建造,18692元/㎡,238万,新出好房！江景大三房 南北通透
丽景江山,章江新区赞贤路赞贤路88号,3室2厅1卫,90㎡,南,中层(共30层),2018年建造,12000元/㎡,108万,章江新区旁   方便 房东急售 电梯中间楼层 送家具家电拎包
联发雍榕华府,章江新区梅关大道梅关大道29号,3室2厅2卫,127.33㎡,南,中层(共32层),2021年建造,18771元/㎡,239万,诚意出售江景品质园林小区
恒大帝景御景苑,章江新区登峰大道兴国路62号,4室2厅2卫,142㎡,南,高层(共30层),2019年建造,14719元/㎡,209万,E地块 恒大帝景精装四房 中上楼层 牡丹亭兴国路
文明大道54-56号住宅小区,章江新区长征大道文明大道54-56号,5室2厅2卫,137㎡,南北,中层(共6层),2000年建造,6424元/㎡,88万,南门口旁精装五房，南北通透采光好
保利联发康桥,章江新区新赣州大道兴国路,4室2厅2卫,142㎡,南,中层(共26层),2020年建造,15493元/㎡,220万,捡漏好房  精装四房二卫 E地块 保利联发康桥
华润幸福里二期,章江新区登峰大道琴江路5号,3室2厅1卫,86㎡,南,低层(共34层),2015年建造,15349元/㎡,132万,华润品质 精致实用三房 楼层好 诚意出售 随时看房
中海天玺,章江新区兴国路兴国路,4室2厅3卫,168㎡,南北,高层(共25层),2019年建造,20953元/㎡,352万,南北通透 中海天玺 168平 4室2厅 满二  住房 楼层好
城市主场,章江新区宁都路赣江源大道,2室2厅1卫,73㎡,南,高层(共31层),2019年建造,15754元/㎡,115万,文清豪德  精装二房，视野  全天日照，拎包入住房东急售
乾盛T1公馆,章江新区登峰大道登峰大道,4室2厅2卫,107㎡,南北,中层(共33层),2018年建造,16543元/㎡,177万,新上 笋盘！新区旁E地块高端小区精装复式4房中间楼层
中海国际社区华府,章江新区赞贤路五指峰路21号,2室2厅1卫,89㎡,南,高层(共32层),2015年建造,13484元/㎡,120万,低于行情价10万！装修花了二十多万阳台视野无遮挡
龙湾上和城,章江新区梅关大道梅关大道10号,3室2厅2卫,128㎡,南,中层(共32层),2016年建造,14454元/㎡,185万,龙湾上和城 近医院 中间好楼层 购物方便 出行方便 满五
